,year,week,SMN,SMT,VCI,TCI,VHI,ind
0,1981,36,0.304,288.87,27.81,75.86,51.84,19
1,1981,37,0.305,289.41,36.83,53.05,44.94,19
2,1981,38,0.301,289.34,43.0,37.74,40.37,19
3,1981,39,0.29,288.46,46.51,28.99,37.75,19
4,1981,40,0.27399999999999997,286.71,46.61,28.87,37.74,19
5,1981,41,0.248,283.95,44.43,37.93,41.18,19
6,1981,42,0.215,280.38,38.88,56.43,47.66,19
7,1981,43,0.175,276.54,29.73,70.62,50.17,19
8,1981,44,0.139,272.47,22.09,76.58,49.33,19
9,1981,45,0.11,268.17,16.56,82.3,49.43,19
10,1981,46,0.091,265.04,15.6,81.54,48.57,19
11,1981,47,0.08,262.66,18.65,80.94,49.8,19
12,1981,48,0.07400000000000001,260.97,22.57,80.26,51.42,19
13,1981,49,0.067,258.96,22.19,81.86,52.03,19
14,1981,50,0.065,257.02,22.22,83.54,52.88,19
15,1981,51,0.066,255.95,26.41,82.49,54.45,19
16,1981,52,0.07,256.32,33.06,75.48,54.27,19
17,1982,1,0.077,258.13,44.89,63.95,54.42,19
18,1982,2,0.084,261.28,55.41,47.93,51.67,19
19,1982,3,0.08800000000000001,263.61,59.42,38.01,48.72,19
20,1982,4,0.091,266.15,57.55,29.88,43.71,19
21,1982,5,0.092,267.85,50.06,29.18,39.62,19
22,1982,6,0.094,268.92,44.28,31.75,38.01,19
23,1982,7,0.098,270.5,41.33,30.62,35.97,19
24,1982,8,0.106,272.32,42.5,29.83,36.16,19
25,1982,9,0.113,274.01,43.51,29.97,36.74,19
26,1982,10,0.12,275.63,43.53,31.8,37.66,19
27,1982,11,0.131,277.26,42.7,31.96,37.33,19
28,1982,12,0.142,278.95,40.84,38.51,39.68,19
29,1982,13,0.152,280.63,36.97,43.54,40.26,19
30,1982,14,0.161,282.33,31.56,48.11,39.83,19
31,1982,15,0.168,283.63,23.71,57.97,40.84,19
32,1982,16,0.185,285.07,20.25,65.26,42.75,19
33,1982,17,0.21100000000000002,286.78,20.42,68.25,44.33,19
34,1982,18,0.247,288.38,24.45,66.51,45.48,19
35,1982,19,0.292,290.08,32.91,61.53,47.22,19
36,1982,20,0.34,291.55,43.46,56.61,50.04,19
37,1982,21,0.373,291.98,48.59,59.47,54.03,19
38,1982,22,0.39399999999999996,292.18,50.77,60.28,55.52,19
39,1982,23,0.40299999999999997,292.22,49.81,61.34,55.58,19
40,1982,24,0.4,292.01,42.83,64.96,53.89,19
41,1982,25,0.391,291.7,36.58,70.58,53.58,19
42,1982,26,0.384,291.7,32.23,72.16,52.19,19
43,1982,27,0.382,292.16,31.41,69.34,50.37,19
44,1982,28,0.386,292.78,34.3,66.07,50.18,19
45,1982,29,0.391,293.51,40.27,61.52,50.89,19
46,1982,30,0.392,294.15,44.67,56.8,50.73,19
47,1982,31,0.386,294.45,43.24,52.37,47.8,19
48,1982,32,0.376,294.33,38.99,51.87,45.43,19
49,1982,33,0.37200000000000005,294.25,40.04,48.69,44.37,19
50,1982,34,0.366,294.14,41.62,41.79,41.7,19
51,1982,35,0.359,293.57,45.18,36.86,41.02,19
52,1982,36,0.34700000000000003,292.8,48.32,30.8,39.56,19
53,1982,37,0.325,291.76,46.49,26.63,36.56,19
54,1982,38,0.303,290.13,43.9,29.93,36.92,19
55,1982,39,0.27899999999999997,288.24,40.72,33.37,37.05,19
56,1982,40,0.252,286.29,35.75,35.12,35.44,19
57,1982,41,0.223,284.57,31.94,31.56,31.75,19
58,1982,42,0.2,282.84,31.56,32.01,31.79,19
59,1982,43,0.17800000000000002,280.96,31.54,34.34,32.94,19
60,1982,44,0.158,279.05,32.6,28.14,30.37,19
61,1982,45,0.133,276.9,29.6,26.11,27.86,19
62,1982,46,0.11599999999999999,275.33,30.28,23.68,26.98,19
63,1982,47,0.102,273.71,32.3,23.18,27.74,19
64,1982,48,0.08800000000000001,271.21,31.7,29.53,30.62,19
65,1982,49,0.078,268.73,29.22,35.11,32.17,19
66,1982,50,0.069,266.61,25.28,37.39,31.34,19
67,1982,51,0.066,264.81,26.65,38.66,32.66,19
68,1982,52,0.065,264.01,29.05,37.7,33.37,19
69,1983,1,0.066,264.13,34.42,34.43,34.42,19
70,1983,2,0.069,265.09,39.57,29.07,34.32,19
71,1983,3,0.07,266.1,41.12,25.6,33.36,19
72,1983,4,0.07200000000000001,267.09,40.46,25.44,32.95,19
73,1983,5,0.069,266.49,32.98,35.83,34.4,19
74,1983,6,0.061,266.1,22.61,44.89,33.75,19
75,1983,7,0.06,266.98,19.36,47.23,33.29,19
76,1983,8,0.06,267.24,17.83,54.71,36.27,19
77,1983,9,0.063,267.71,17.14,62.04,39.59,19
78,1983,10,0.073,269.25,19.49,64.93,42.21,19
79,1983,11,0.084,271.08,19.92,66.05,42.99,19
80,1983,12,0.099,273.3,20.06,70.4,45.23,19
81,1983,13,0.11900000000000001,275.98,21.01,71.57,46.29,19
82,1983,14,0.14300000000000002,278.84,22.76,73.28,48.02,19
83,1983,15,0.174,281.78,26.6,74.17,50.38,19
84,1983,16,0.203,284.25,28.71,73.66,51.18,19
85,1983,17,0.23199999999999998,286.8,30.14,68.21,49.17,19
86,1983,18,0.264,288.57,32.13,64.9,48.51,19
87,1983,19,0.295,290.38,33.63,58.52,46.08,19
88,1983,20,0.32799999999999996,292.32,37.73,47.97,42.85,19
89,1983,21,0.35200000000000004,292.87,38.17,49.43,43.8,19
90,1983,22,0.371,293.37,39.06,47.53,43.29,19
91,1983,23,0.385,293.75,40.58,45.19,42.89,19
92,1983,24,0.382,293.16,33.71,52.38,43.05,19
93,1983,25,0.38,293.08,30.49,55.39,42.94,19
94,1983,26,0.382,293.58,30.91,51.24,41.08,19
95,1983,27,0.38,293.57,29.54,53.4,41.47,19
96,1983,28,0.37200000000000005,293.24,25.73,60.42,43.08,19
97,1983,29,0.36200000000000004,292.93,22.96,68.22,45.59,19
98,1983,30,0.35600000000000004,293.0,23.24,70.88,47.06,19
99,1983,31,0.36200000000000004,293.2,28.71,67.87,48.29,19
100,1983,32,0.36700000000000005,293.33,33.08,64.77,48.92,19
101,1983,33,0.36700000000000005,293.65,36.79,56.76,46.77,19
102,1983,34,0.36700000000000005,293.96,41.68,44.22,42.95,19
103,1983,35,0.364,294.2,48.35,28.37,38.36,19
104,1983,36,0.354,293.61,52.08,20.87,36.48,19
105,1983,37,0.335,292.34,51.13,19.29,35.21,19
106,1983,38,0.315,290.95,49.75,19.18,34.47,19
107,1983,39,0.294,288.77,47.99,26.23,37.11,19
108,1983,40,0.265,286.48,42.39,32.41,37.4,19
109,1983,41,0.235,284.04,37.48,37.27,37.37,19
110,1983,42,0.20600000000000002,281.82,34.51,41.83,38.17,19
111,1983,43,0.179,280.08,31.53,41.35,36.44,19
112,1983,44,0.153,277.73,29.39,37.84,33.61,19
113,1983,45,0.126,275.04,25.32,38.4,31.86,19
114,1983,46,0.102,271.89,22.01,43.97,32.99,19
115,1983,47,0.087,269.17,22.34,48.16,35.25,19
116,1983,48,0.077,267.42,24.06,49.43,36.74,19
117,1983,49,0.068,266.47,22.45,46.65,34.55,19
118,1983,50,0.063,265.76,20.81,41.76,31.29,19
119,1983,51,0.057999999999999996,265.08,20.39,37.46,28.92,19
120,1983,52,0.055999999999999994,264.11,21.59,37.65,29.62,19
121,1984,1,0.055999999999999994,262.8,24.18,41.89,33.03,19
122,1984,2,0.055,261.17,25.15,50.1,37.63,19
123,1984,3,0.055,260.32,25.94,56.27,41.11,19
124,1984,4,0.054000000000000006,260.19,24.41,60.65,42.53,19
125,1984,5,0.053,260.66,20.94,63.98,42.46,19
126,1984,6,0.053,261.51,17.52,65.73,41.63,19
127,1984,7,0.055,262.46,16.35,67.67,42.01,19
128,1984,8,0.057999999999999996,263.45,16.59,72.08,44.34,19
129,1984,9,0.064,265.15,17.52,73.56,45.54,19
130,1984,10,0.073,267.78,19.31,71.16,45.24,19
131,1984,11,0.08800000000000001,270.99,21.57,65.53,43.55,19
132,1984,12,0.106,274.51,23.47,63.26,43.37,19
133,1984,13,0.127,278.32,24.85,57.73,41.29,19
134,1984,14,0.149,281.57,25.79,53.92,39.86,19
135,1984,15,0.171,284.5,25.29,49.99,37.64,19
136,1984,16,0.193,286.98,23.64,45.46,34.55,19
137,1984,17,0.212,288.7,20.48,47.2,33.84,19
138,1984,18,0.23399999999999999,289.98,17.74,49.0,33.37,19
139,1984,19,0.253,290.82,14.02,53.77,33.89,19
140,1984,20,0.273,290.78,11.6,65.94,38.77,19
141,1984,21,0.294,290.62,10.54,74.65,42.6,19
142,1984,22,0.312,290.26,10.68,80.13,45.4,19
143,1984,23,0.324,289.69,10.59,86.94,48.76,19
144,1984,24,0.341,289.76,13.89,88.54,51.21,19
145,1984,25,0.355,290.01,18.93,88.91,53.92,19
146,1984,26,0.364,290.08,22.68,90.35,56.52,19
147,1984,27,0.37,290.21,25.92,91.33,58.63,19
148,1984,28,0.376,290.58,29.35,91.89,60.62,19
149,1984,29,0.381,291.13,34.81,90.93,62.87,19
150,1984,30,0.381,291.82,38.27,86.09,62.18,19
151,1984,31,0.369,291.87,33.79,84.32,59.06,19
152,1984,32,0.35700000000000004,291.89,28.41,82.77,55.59,19
153,1984,33,0.34700000000000003,291.69,25.32,82.14,53.73,19
154,1984,34,0.336,291.32,24.2,79.84,52.02,19
155,1984,35,0.313,290.35,20.76,79.89,50.33,19
156,1984,36,0.285,289.09,17.68,75.99,46.83,19
157,1984,37,0.261,288.04,15.46,69.23,42.35,19
158,1984,38,0.23199999999999998,286.62,10.15,70.37,40.26,19
159,1984,39,0.203,284.76,5.4,74.3,39.85,19
160,1984,40,0.183,283.33,3.99,68.97,36.48,19
161,1984,41,0.168,281.81,5.46,62.99,34.23,19
162,1984,42,0.155,280.5,9.04,55.18,32.11,19
163,1984,43,0.138,278.81,10.88,52.18,31.53,19
164,1984,44,0.11699999999999999,276.6,10.59,46.31,28.45,19
165,1984,45,0.105,274.2,13.5,43.55,28.52,19
166,1984,46,0.094,272.27,17.3,40.63,28.96,19
167,1984,47,0.087,271.0,23.46,36.7,30.08,19
168,1984,48,0.085,270.25,30.52,33.15,31.83,19
169,1984,49,0.085,270.47,34.59,25.54,30.07,19
170,1985,9,0.069,262.11,18.69,69.71,44.2,19
171,1985,10,0.066,263.09,15.57,75.59,45.58,19
172,1985,11,0.075,266.6,15.32,73.2,44.26,19
173,1985,12,0.091,271.23,16.45,71.0,43.72,19
174,1985,13,0.11800000000000001,276.45,20.52,64.35,42.44,19
175,1985,14,0.14800000000000002,281.0,25.0,55.51,40.25,19
176,1985,15,0.17800000000000002,284.75,28.83,45.96,37.4,19
177,1985,16,0.20800000000000002,287.41,31.46,40.11,35.79,19
178,1985,17,0.235,289.3,31.88,39.68,35.78,19
179,1985,18,0.259,290.48,29.87,42.71,36.29,19
180,1985,19,0.29,291.64,31.23,43.7,37.47,19
181,1985,20,0.316,292.46,31.44,46.24,38.84,19
182,1985,21,0.337,292.43,30.27,54.44,42.35,19
183,1985,22,0.353,292.29,29.48,59.17,44.33,19
184,1985,23,0.361,292.08,27.63,62.89,45.26,19
185,1985,24,0.36200000000000004,291.51,23.59,70.53,47.06,19
186,1985,25,0.363,291.37,22.13,74.49,48.31,19
187,1985,26,0.369,291.7,24.19,72.66,48.42,19
188,1985,27,0.374,292.15,27.2,69.82,48.51,19
189,1985,28,0.375,292.43,28.14,70.42,49.28,19
190,1985,29,0.379,292.95,32.86,68.56,50.71,19
191,1985,30,0.382,293.43,38.31,66.03,52.17,19
192,1985,31,0.382,294.17,40.62,55.95,48.29,19
193,1985,32,0.385,294.87,43.98,44.93,44.46,19
194,1985,33,0.37799999999999995,295.12,43.32,37.25,40.29,19
195,1985,34,0.364,294.85,39.74,32.31,36.02,19
196,1985,35,0.34299999999999997,293.85,36.23,32.94,34.59,19
197,1985,36,0.325,292.4,37.04,34.96,36.0,19
198,1985,37,0.305,290.45,36.45,40.84,38.65,19
199,1985,38,0.284,288.67,34.63,46.14,40.39,19
200,1985,39,0.261,286.24,32.02,57.1,44.56,19
201,1985,40,0.23199999999999998,283.45,26.27,68.32,47.3,19
202,1985,41,0.2,280.73,20.66,75.73,48.2,19
203,1985,42,0.17300000000000001,278.49,18.23,74.53,46.38,19
204,1985,43,0.149,276.11,16.64,73.91,45.28,19
205,1985,44,0.127,273.26,15.7,70.39,43.04,19
206,1985,45,0.105,270.12,13.16,69.38,41.27,19
207,1985,46,0.078,266.22,7.67,74.05,40.86,19
208,1985,47,0.057,263.25,3.6,77.09,40.35,19
209,1985,48,0.044000000000000004,260.68,2.86,81.36,42.11,19
210,1985,49,0.040999999999999995,259.47,3.49,79.53,41.51,19
211,1985,50,0.04,258.52,3.5,76.52,40.01,19
212,1985,51,0.04,257.4,5.3,75.18,40.24,19
213,1985,52,0.039,255.56,6.06,78.73,42.4,19
214,1986,1,0.039,254.96,6.32,79.14,42.73,19
215,1986,2,0.040999999999999995,255.76,10.24,75.69,42.97,19
216,1986,3,0.042,257.58,12.38,69.39,40.89,19
217,1986,4,0.042,259.21,13.62,65.43,39.53,19
218,1986,5,0.044000000000000004,260.42,13.67,65.61,39.64,19
219,1986,6,0.046,262.05,12.87,64.31,38.59,19
220,1986,7,0.048,263.57,11.96,63.93,37.95,19
221,1986,8,0.049,265.55,11.36,63.47,37.41,19
222,1986,9,0.055,268.06,12.87,60.67,36.77,19
223,1986,10,0.064,270.99,14.69,56.27,35.48,19
224,1986,11,0.079,274.37,17.45,48.44,32.95,19
225,1986,12,0.099,277.8,19.93,45.47,32.7,19
226,1986,13,0.122,281.64,22.58,37.04,29.81,19
227,1986,14,0.156,285.11,28.76,26.13,27.44,19
228,1986,15,0.196,288.08,37.51,15.45,26.48,19
229,1986,16,0.237,290.37,45.56,8.81,27.18,19
230,1986,17,0.28300000000000003,292.25,54.97,6.11,30.54,19
231,1986,18,0.327,293.67,62.46,6.24,34.35,19
232,1986,19,0.361,294.85,64.94,7.04,35.99,19
233,1986,20,0.385,295.76,64.44,8.7,36.57,19
234,1986,21,0.4,296.2,61.18,12.2,36.69,19
235,1986,22,0.415,296.47,61.12,14.71,37.92,19
236,1986,23,0.426,296.81,61.07,13.13,37.1,19
237,1986,24,0.429,296.86,57.73,11.79,34.76,19
238,1986,25,0.428,296.89,55.07,12.09,33.58,19
239,1986,26,0.42100000000000004,296.69,50.98,15.58,33.28,19
240,1986,27,0.409,296.37,45.31,20.97,33.14,19
241,1986,28,0.391,296.06,36.61,25.89,31.25,19
242,1986,29,0.371,295.52,27.43,35.25,31.34,19
243,1986,30,0.36,295.1,25.35,44.7,35.02,19
244,1986,31,0.354,294.92,24.19,46.47,35.33,19
245,1986,32,0.34700000000000003,294.21,21.76,53.57,37.66,19
246,1986,33,0.33899999999999997,293.59,20.33,57.58,38.95,19
247,1986,34,0.32799999999999996,292.36,19.09,66.15,42.62,19
248,1986,35,0.315,291.04,21.43,71.03,46.23,19
249,1986,36,0.302,289.66,25.85,69.57,47.71,19
250,1986,37,0.29,287.95,29.57,71.26,50.42,19
251,1986,38,0.282,286.67,33.86,71.02,52.44,19
252,1986,39,0.27699999999999997,285.51,39.75,67.02,53.38,19
253,1986,40,0.263,284.25,41.11,59.43,50.27,19
254,1986,41,0.24,282.76,40.11,52.84,46.48,19
255,1986,42,0.214,281.05,38.68,49.82,44.25,19
256,1986,43,0.185,278.91,34.67,51.37,43.02,19
257,1986,44,0.15,276.46,27.66,47.65,37.65,19
258,1986,45,0.11900000000000001,274.51,21.15,41.88,31.51,19
259,1986,46,0.09300000000000001,272.4,16.65,40.56,28.61,19
260,1986,47,0.076,269.88,15.28,43.79,29.54,19
261,1986,48,0.061,267.54,13.72,48.25,30.99,19
262,1986,49,0.051,264.76,11.15,54.47,32.81,19
263,1986,50,0.047,261.56,8.8,62.08,35.44,19
264,1986,51,0.043,259.01,8.59,67.69,38.14,19
265,1986,52,0.042,256.68,9.4,73.92,41.66,19
266,1987,1,0.04,255.3,8.45,78.07,43.26,19
267,1987,2,0.04,254.75,8.94,80.66,44.8,19
268,1987,3,0.042,254.64,12.26,83.77,48.01,19
269,1987,4,0.040999999999999995,254.79,12.21,86.63,49.42,19
270,1987,5,0.039,255.37,9.99,88.84,49.42,19
271,1987,6,0.04,256.11,8.93,90.72,49.82,19
272,1987,7,0.044000000000000004,257.5,9.73,91.28,50.51,19
273,1987,8,0.05,259.78,11.74,90.49,51.11,19
274,1987,9,0.054000000000000006,261.77,12.17,91.36,51.77,19
275,1987,10,0.057,263.67,11.22,93.05,52.14,19
276,1987,11,0.065,266.02,10.53,93.59,52.06,19
277,1987,12,0.077,269.35,9.86,93.02,51.44,19
278,1987,13,0.094,272.56,8.75,93.51,51.13,19
279,1987,14,0.121,276.69,11.95,91.11,51.53,19
280,1987,15,0.146,280.35,12.71,88.77,50.74,19
281,1987,16,0.16699999999999998,283.27,10.64,84.78,47.71,19
282,1987,17,0.192,286.34,10.69,73.62,42.16,19
283,1987,18,0.213,288.1,7.93,70.15,39.04,19
284,1987,19,0.24,288.81,7.66,76.61,42.13,19
285,1987,20,0.27,289.98,9.64,74.9,42.27,19
286,1987,21,0.303,291.21,13.65,68.05,40.85,19
287,1987,22,0.33299999999999996,291.71,19.2,65.24,42.22,19
288,1987,23,0.36200000000000004,292.37,27.39,59.95,43.67,19
289,1987,24,0.385,293.29,34.29,51.24,42.76,19
290,1987,25,0.406,293.88,43.51,46.41,44.96,19
291,1987,26,0.413,293.91,47.05,47.7,47.38,19
292,1987,27,0.42,294.26,51.04,45.53,48.28,19
293,1987,28,0.41200000000000003,294.07,48.55,50.34,49.45,19
294,1987,29,0.39299999999999996,293.67,40.19,59.13,49.66,19
295,1987,30,0.377,293.36,35.21,66.7,50.96,19
296,1987,31,0.366,292.48,30.78,76.65,53.72,19
297,1987,32,0.364,291.83,31.24,83.23,57.24,19
298,1987,33,0.365,291.39,35.56,85.99,60.78,19
299,1987,34,0.363,291.03,40.02,84.08,62.05,19
300,1987,35,0.355,290.45,43.57,78.89,61.23,19
301,1987,36,0.34700000000000003,289.57,48.7,70.22,59.46,19
302,1987,37,0.331,288.58,49.76,62.92,56.34,19
303,1987,38,0.307,287.25,45.93,63.06,54.5,19
304,1987,39,0.27699999999999997,285.78,39.98,62.34,51.16,19
305,1987,40,0.252,284.54,35.69,54.66,45.18,19
306,1987,41,0.225,283.03,32.76,48.43,40.6,19
307,1987,42,0.196,281.05,29.49,49.38,39.43,19
308,1987,43,0.166,278.01,24.89,58.68,41.78,19
309,1987,44,0.138,275.29,21.24,55.92,38.58,19
310,1987,45,0.106,272.46,13.73,55.04,34.39,19
311,1987,46,0.081,270.35,9.61,52.12,30.87,19
312,1987,47,0.065,268.98,8.87,48.19,28.53,19
313,1987,48,0.053,268.31,8.56,43.8,26.18,19
314,1987,49,0.048,267.64,8.77,40.03,24.4,19
315,1987,50,0.047,267.06,9.18,34.71,21.95,19
316,1987,51,0.045,266.18,10.48,31.32,20.9,19
317,1987,52,0.047,265.53,13.82,29.7,21.76,19
318,1988,1,0.052000000000000005,265.3,20.06,28.21,24.14,19
319,1988,2,0.054000000000000006,264.75,23.68,30.49,27.08,19
320,1988,3,0.055999999999999994,264.69,26.85,32.39,29.62,19
321,1988,4,0.059000000000000004,264.66,29.04,36.88,32.96,19
322,1988,5,0.063,264.74,28.12,43.46,35.79,19
323,1988,6,0.066,264.93,25.71,49.41,37.56,19
324,1988,7,0.067,265.12,22.96,54.47,38.72,19
325,1988,8,0.067,265.31,21.27,61.6,41.44,19
326,1988,9,0.07,266.22,20.74,65.98,43.36,19
327,1988,10,0.075,267.45,20.17,70.28,45.23,19
328,1988,11,0.08199999999999999,269.96,18.8,68.57,43.69,19
329,1988,12,0.094,273.18,17.76,68.74,43.25,19
330,1988,13,0.111,276.84,17.24,65.53,41.38,19
331,1988,14,0.135,280.25,18.92,62.93,40.93,19
332,1988,15,0.165,282.32,21.82,69.06,45.44,19
333,1988,16,0.195,284.49,24.71,70.63,47.67,19
334,1988,17,0.22,286.25,24.63,73.45,49.04,19
335,1988,18,0.243,287.74,22.72,73.59,48.15,19
336,1988,19,0.27,289.6,22.6,67.04,44.82,19
337,1988,20,0.301,291.29,24.92,59.45,42.19,19
338,1988,21,0.32,291.81,22.85,61.14,42.0,19
339,1988,22,0.331,291.87,19.98,63.3,41.64,19
340,1988,23,0.341,292.01,19.4,63.4,41.4,19
341,1988,24,0.35200000000000004,292.48,20.02,59.68,39.85,19
342,1988,25,0.358,292.78,21.07,58.36,39.72,19
343,1988,26,0.371,293.44,25.78,52.69,39.24,19
344,1988,27,0.382,293.97,31.52,48.59,40.06,19
345,1988,28,0.396,294.38,39.91,46.3,43.1,19
346,1988,29,0.40299999999999997,294.51,46.56,48.16,47.36,19
347,1988,30,0.4,294.23,48.88,55.65,52.27,19
348,1988,31,0.39299999999999996,293.58,47.71,63.13,55.42,19
349,1988,32,0.391,293.71,48.09,59.79,53.94,19
350,1988,33,0.389,294.06,50.74,51.07,50.9,19
351,1988,34,0.37200000000000005,293.31,45.56,52.81,49.18,19
352,1988,35,0.348,292.36,39.56,52.63,46.1,19
353,1988,36,0.327,291.34,38.42,47.95,43.19,19
354,1988,37,0.305,290.11,36.77,44.77,40.77,19
355,1988,38,0.284,288.47,34.77,48.48,41.62,19
356,1988,39,0.272,286.93,37.49,48.7,43.1,19
357,1988,40,0.261,285.36,40.11,45.71,42.91,19
358,1988,41,0.262,283.61,50.9,42.25,46.58,19
359,1988,42,0.249,281.22,56.46,47.98,52.22,19
360,1988,43,0.22899999999999998,278.05,57.84,58.51,58.17,19
361,1988,44,0.19899999999999998,274.87,54.57,59.99,57.28,19
362,1988,45,0.171,272.48,51.71,55.65,53.68,19
363,1988,46,0.151,270.94,51.57,49.23,50.4,19
364,1988,47,0.131,269.37,50.46,46.53,48.49,19
365,1988,48,0.111,267.58,46.05,48.05,47.05,19
366,1988,49,0.094,265.77,40.0,49.64,44.82,19
367,1988,50,0.079,264.66,31.94,46.86,39.4,19
368,1988,51,0.07400000000000001,264.83,32.01,38.43,35.22,19
369,1988,52,0.073,265.75,35.22,28.96,32.09,19
370,1989,1,0.07200000000000001,267.22,39.81,19.01,29.41,19
371,1989,2,0.076,268.77,46.87,11.09,28.98,19
372,1989,3,0.08199999999999999,270.42,53.17,5.42,29.29,19
373,1989,4,0.08800000000000001,271.98,54.8,3.82,29.31,19
374,1989,5,0.098,273.27,54.1,5.33,29.72,19
375,1989,6,0.107,274.18,52.43,8.28,30.35,19
376,1989,7,0.11199999999999999,275.17,49.54,9.37,29.45,19
377,1989,8,0.11900000000000001,276.84,49.97,8.49,29.23,19
378,1989,9,0.12300000000000001,278.36,48.94,8.77,28.85,19
379,1989,10,0.129,279.39,47.89,12.63,30.26,19
380,1989,11,0.13699999999999998,280.6,45.79,13.72,29.75,19
381,1989,12,0.15,281.8,44.86,22.07,33.46,19
382,1989,13,0.172,283.16,46.63,27.59,37.11,19
383,1989,14,0.19899999999999998,285.02,50.41,27.17,38.79,19
384,1989,15,0.221,286.87,50.45,27.05,38.75,19
385,1989,16,0.243,288.43,48.92,29.63,39.28,19
386,1989,17,0.266,289.35,47.16,38.66,42.91,19
387,1989,18,0.301,290.5,50.2,41.82,46.01,19
388,1989,19,0.336,291.61,53.49,43.58,48.53,19
389,1989,20,0.359,291.87,52.62,52.33,52.48,19
390,1989,21,0.377,292.61,50.54,51.91,51.23,19
391,1989,22,0.382,292.8,44.85,53.35,49.1,19
392,1989,23,0.38299999999999995,292.71,39.72,55.82,47.77,19
393,1989,24,0.391,293.4,38.47,49.44,43.95,19
394,1989,25,0.397,293.95,39.52,45.1,42.31,19
395,1989,26,0.41,294.86,46.37,36.33,41.35,19
396,1989,27,0.413,295.31,48.0,32.95,40.47,19
397,1989,28,0.396,294.98,39.75,38.93,39.34,19
398,1989,29,0.371,294.18,28.16,52.26,40.21,19
399,1989,30,0.355,293.42,23.01,65.56,44.29,19
400,1989,31,0.349,293.33,22.14,66.04,44.09,19
401,1989,32,0.34700000000000003,293.47,21.99,62.76,42.37,19
402,1989,33,0.34,292.78,21.2,67.86,44.53,19
403,1989,34,0.335,292.06,23.43,69.87,46.65,19
404,1989,35,0.32899999999999996,291.08,29.27,69.86,49.56,19
405,1989,36,0.327,290.56,38.39,57.31,47.85,19
406,1989,37,0.318,290.14,43.49,44.01,43.75,19
407,1989,38,0.306,288.83,45.52,43.88,44.7,19
408,1989,39,0.3,287.88,51.24,36.5,43.87,19
409,1989,40,0.287,286.85,52.86,27.26,40.06,19
410,1989,41,0.257,284.86,49.07,27.14,38.1,19
411,1989,42,0.23199999999999998,283.08,48.11,29.38,38.74,19
412,1989,43,0.214,281.53,49.99,29.32,39.65,19
413,1989,44,0.19899999999999998,279.69,54.9,22.77,38.84,19
414,1989,45,0.171,277.18,51.56,23.94,37.75,19
415,1989,46,0.14,273.74,44.68,32.65,38.67,19
416,1989,47,0.113,270.9,39.59,37.88,38.73,19
417,1989,48,0.09699999999999999,269.31,37.85,38.41,38.13,19
418,1989,49,0.091,268.52,38.55,35.35,36.95,19
419,1989,50,0.08199999999999999,267.37,34.42,33.01,33.71,19
420,1989,51,0.077,266.87,35.42,27.9,31.66,19
421,1989,52,0.085,268.11,46.26,17.03,31.64,19
422,1990,1,0.09300000000000001,269.36,60.6,8.33,34.46,19
423,1990,2,0.095,270.08,66.69,4.28,35.48,19
424,1990,3,0.09699999999999999,270.68,68.3,2.59,35.44,19
425,1990,4,0.10800000000000001,272.06,72.82,1.04,36.93,19
426,1990,5,0.127,274.06,75.99,0.33,38.16,19
427,1990,6,0.14300000000000002,275.93,75.83,0.14,37.98,19
428,1990,7,0.154,277.1,74.78,0.42,37.6,19
429,1990,8,0.168,278.47,77.13,0.56,38.84,19
430,1990,9,0.18,279.93,78.92,0.54,39.73,19
431,1990,10,0.196,281.78,82.24,0.37,41.31,19
432,1990,11,0.214,282.95,83.43,0.84,42.14,19
433,1990,12,0.23399999999999999,285.64,84.92,0.33,42.62,19
434,1990,13,0.249,287.55,83.94,0.42,42.18,19
435,1990,14,0.262,288.3,81.22,2.19,41.71,19
436,1990,15,0.27899999999999997,288.67,79.45,10.12,44.78,19
437,1990,16,0.295,288.58,75.09,27.82,51.46,19
438,1990,17,0.322,288.93,74.33,43.92,59.12,19
439,1990,18,0.34299999999999997,289.57,70.34,53.25,61.79,19
440,1990,19,0.358,290.03,64.32,62.45,63.39,19
441,1990,20,0.368,290.27,57.22,71.49,64.35,19
442,1990,21,0.37200000000000005,290.3,48.62,78.04,63.33,19
443,1990,22,0.374,290.51,41.72,77.58,59.65,19
444,1990,23,0.381,291.22,39.07,71.63,55.35,19
445,1990,24,0.39399999999999996,292.28,40.86,61.87,51.37,19
446,1990,25,0.40299999999999997,293.49,43.2,50.24,46.72,19
447,1990,26,0.402,293.96,42.35,46.44,44.4,19
448,1990,27,0.39799999999999996,293.94,40.41,48.74,44.58,19
449,1990,28,0.39799999999999996,293.93,41.92,51.89,46.9,19
450,1990,29,0.39399999999999996,293.91,42.07,55.96,49.02,19
451,1990,30,0.38799999999999996,293.98,42.35,58.9,50.63,19
452,1990,31,0.38299999999999995,294.3,42.04,54.15,48.09,19
453,1990,32,0.375,294.3,38.9,52.43,45.66,19
454,1990,33,0.364,293.74,35.48,55.63,45.56,19
455,1990,34,0.344,292.53,29.6,63.93,46.76,19
456,1990,35,0.319,290.79,24.46,74.49,49.47,19
457,1990,36,0.293,288.59,22.4,82.3,52.35,19
458,1990,37,0.273,286.84,22.2,83.35,52.77,19
459,1990,38,0.262,285.83,24.96,80.34,52.65,19
460,1990,39,0.257,285.14,31.05,71.41,51.23,19
461,1990,40,0.252,284.05,36.24,62.11,49.17,19
